from,to,type,weight@double
947,1618,LINK,0.07
947,1620,LINK,0.92
947,1622,LINK,0.16
947,1624,LINK,0.78
947,1633,LINK,0.21
947,1638,LINK,0.74
947,1654,LINK,0.51
947,1663,LINK,0.27
947,1664,LINK,0.81
947,1669,LINK,0.1
947,1684,LINK,0.85
947,1690,LINK,0.36
947,1701,LINK,0.26
947,1708,LINK,0.32
947,1713,LINK,0.04
947,1715,LINK,0.87
947,1718,LINK,0.47
947,1722,LINK,0.36
947,1731,LINK,0.39
947,1736,LINK,0.91
947,1737,LINK,0.64
947,1738,LINK,0.6
947,1742,LINK,0.56
947,1747,LINK,0.73
947,1751,LINK,0.8
947,1753,LINK,0.77
947,1754,LINK,0.52
947,1758,LINK,0.57
947,1762,LINK,0.33
947,1769,LINK,0.9
947,1783,LINK,0.08
947,1792,LINK,0.61
947,1794,LINK,0.15
947,1800,LINK,0.77
947,1801,LINK,0.59
947,1805,LINK,0.71
947,1811,LINK,0.2
947,1817,LINK,0.58
947,1820,LINK,0.26
947,1824,LINK,0.83
947,1827,LINK,0.4
947,1828,LINK,0.45
947,1834,LINK,0.14
947,1836,LINK,0.25
947,1837,LINK,0.2
947,1840,LINK,0.59
947,1847,LINK,0.55
947,1850,LINK,0.31
947,1868,LINK,0.74
947,1869,LINK,0.18
947,1880,LINK,0.44
947,1887,LINK,0.44
947,1889,LINK,0.34
947,1903,LINK,0.69
948,979,LINK,0.89
948,994,LINK,0.14
948,1000,LINK,0.99
948,1018,LINK,0.44
948,1029,LINK,0.89
948,1050,LINK,0.36
948,1060,LINK,0.6
948,1079,LINK,0.27
948,1080,LINK,0.11
948,1087,LINK,0.14
948,1102,LINK,0.47
948,1127,LINK,0.7
948,1129,LINK,0.5
948,1133,LINK,0.64
948,1136,LINK,0.7
948,1157,LINK,0.89
948,1185,LINK,0.23
948,1186,LINK,0.92
948,1200,LINK,0.93
948,1212,LINK,0.58
948,1231,LINK,0.59
948,1243,LINK,0.21
948,1244,LINK,0.44
948,1251,LINK,0.7
948,1268,LINK,0.13
948,1270,LINK,0.63
948,1273,LINK,0.9
948,1288,LINK,0.84
948,1292,LINK,0.66
948,1303,LINK,0.15
948,1306,LINK,0.1
948,1330,LINK,0.68
948,1342,LINK,0.41
948,1353,LINK,0.19
948,1366,LINK,0.37
948,1368,LINK,0.88
948,1377,LINK,0.98
948,1378,LINK,0.85
948,1391,LINK,0.97
948,1392,LINK,0.09
948,1400,LINK,0.41
948,1417,LINK,0.78
948,1421,LINK,0.95
948,1432,LINK,0.66
948,1450,LINK,0.33
948,1468,LINK,0.09
948,1472,LINK,0.06
948,1492,LINK,0.73
948,1510,LINK,0.65
948,1517,LINK,0.96
948,1523,LINK,0.61
948,1529,LINK,0.42
948,1540,LINK,0.04
948,1552,LINK,0.78
948,1560,LINK,0.63
948,1563,LINK,0.92
948,1564,LINK,0.16
948,1585,LINK,0.51
948,1590,LINK,0.78
948,1591,LINK,0.45
948,1598,LINK,0.07
948,1599,LINK,0.4
948,1604,LINK,0.06
948,1605,LINK,0.08
948,1609,LINK,0.53
948,1611,LINK,0.05
948,1613,LINK,0.54
948,1614,LINK,0.89
948,1615,LINK,0.98
948,1618,LINK,0.43
948,1622,LINK,0.05
948,1623,LINK,0.64
948,1638,LINK,0.62
948,1640,LINK,0.96
948,1654,LINK,0.88
948,1664,LINK,0.27
948,1669,LINK,0.98
948,1670,LINK,0.32
948,1684,LINK,0.38
948,1715,LINK,0.4
948,1718,LINK,0.2
948,1722,LINK,0.08
948,1731,LINK,0.57
948,1736,LINK,0.28
948,1747,LINK,0.26
948,1751,LINK,0.8
948,1753,LINK,0.67
948,1755,LINK,0.66
948,1758,LINK,0.03
948,1762,LINK,0.29
948,1766,LINK,0.94
948,1769,LINK,0.98
948,1783,LINK,0.52
948,1796,LINK,0.45
948,1800,LINK,0.74
948,1801,LINK,0.83
948,1805,LINK,0.12
948,1809,LINK,0.04
948,1814,LINK,0.61
948,1817,LINK,0.37
948,1824,LINK,0.23
948,1828,LINK,0.99
948,1833,LINK,0.62
948,1834,LINK,0.14
948,1836,LINK,0.2
948,1846,LINK,0.2
948,1865,LINK,0.08
948,1868,LINK,0.2
948,1887,LINK,0.12
948,1889,LINK,0.71
949,1013,LINK,0.38
949,1026,LINK,0.87
949,1081,LINK,0.66
949,1114,LINK,0.02
949,1143,LINK,0.59
949,1238,LINK,0.29
949,1314,LINK,0.89
949,1319,LINK,0.84
949,1321,LINK,0.13
949,1333,LINK,0.1
949,1359,LINK,0.38
949,1428,LINK,0.94
949,1447,LINK,0.78
949,1465,LINK,0.75
949,1488,LINK,0.16
949,1527,LINK,0.92
949,1544,LINK,0.06
949,1550,LINK,0.87
949,1566,LINK,0.32
949,1575,LINK,0.58
949,1626,LINK,0.99
949,1661,LINK,0.9
949,1678,LINK,0.21
949,1696,LINK,0.44
949,1764,LINK,0.22
949,1767,LINK,0.38
949,1774,LINK,0.81
949,1802,LINK,0.18
949,1845,LINK,0.19
949,1871,LINK,0.92
949,1879,LINK,0.83
949,1882,LINK,0.3
950,1042,LINK,0.48
950,1053,LINK,0.53
950,1073,LINK,0.79
950,1107,LINK,0.23
950,1110,LINK,0.97
950,1122,LINK,0.22
950,1190,LINK,0.59
950,1227,LINK,0.83
950,1260,LINK,0.95
950,1349,LINK,0.89
950,1416,LINK,0.52
950,1429,LINK,0.2
950,1473,LINK,0.1
950,1508,LINK,0.32
950,1530,LINK,0.22
950,1537,LINK,0.51
950,1542,LINK,0.58
950,1631,LINK,0.02
950,1682,LINK,0.55
950,1771,LINK,0.5
950,1832,LINK,0.44
951,1137,LINK,0.67
951,1338,LINK,0.87
951,1411,LINK,0.48
951,1446,LINK,0.93
951,1495,LINK,0.66
951,1538,LINK,0.85
951,1556,LINK,0.05
951,1688,LINK,0.32
952,974,LINK,0.59
952,1034,LINK,0.45
952,1162,LINK,0.68
952,1275,LINK,0.25
952,1326,LINK,0.14
952,1328,LINK,0.46
952,1338,LINK,0.24
952,1446,LINK,0.72
952,1512,LINK,0.45
952,1524,LINK,0.47
952,1541,LINK,0.01
952,1619,LINK,0.37
952,1642,LINK,0.24
952,1657,LINK,0.15
952,1688,LINK,0.02
952,1703,LINK,0.76
952,1719,LINK,0.55
952,1807,LINK,0.94
952,1853,LINK,0.95
953,968,LINK,1
953,994,LINK,0.07
953,1005,LINK,0.75
953,1018,LINK,0.45
953,1029,LINK,0.29
953,1055,LINK,0.58
953,1060,LINK,0.15
953,1077,LINK,0.64
953,1079,LINK,0.44
953,1087,LINK,0.91
953,1127,LINK,0.28
953,1129,LINK,0.99
953,1150,LINK,0.83
953,1157,LINK,0.33
953,1185,LINK,0.69
953,1186,LINK,0.03
953,1200,LINK,0.96
953,1212,LINK,0.11
953,1231,LINK,0.06
953,1251,LINK,0.29
953,1268,LINK,0.93
953,1270,LINK,0.23
953,1291,LINK,0.79
953,1292,LINK,0.99
953,1303,LINK,0.13
953,1342,LINK,0.2
953,1353,LINK,0.28
953,1366,LINK,0.25
953,1368,LINK,0.66
953,1377,LINK,0.9
953,1378,LINK,0.83
953,1391,LINK,0.23
953,1392,LINK,0.9
953,1400,LINK,0.12
953,1421,LINK,0.91
953,1432,LINK,0.71
953,1468,LINK,0.05
953,1492,LINK,0.63
953,1517,LINK,0.84
953,1523,LINK,0.51
953,1531,LINK,0.4
953,1540,LINK,0.18
953,1555,LINK,0.75
953,1558,LINK,0.02
953,1573,LINK,0.5
953,1585,LINK,0.59
953,1590,LINK,0.01
953,1598,LINK,0.51
953,1604,LINK,0.52
953,1609,LINK,0.91
953,1613,LINK,0.14
953,1618,LINK,0.19
953,1622,LINK,0.45
953,1623,LINK,0.23
953,1663,LINK,0.83
953,1664,LINK,0.24
953,1690,LINK,0.9
953,1708,LINK,0.18
953,1715,LINK,0.5
953,1718,LINK,0.56
953,1731,LINK,0
953,1736,LINK,0.01
953,1737,LINK,0.19
953,1747,LINK,0.04
953,1751,LINK,0.78
953,1753,LINK,0.22
953,1758,LINK,0.85
953,1762,LINK,0.15
953,1792,LINK,0.15
953,1794,LINK,0.55
953,1800,LINK,0.53
953,1801,LINK,0.31
953,1811,LINK,0.92
953,1824,LINK,0.22
953,1828,LINK,0.89
953,1834,LINK,0.01
953,1850,LINK,0.79
953,1887,LINK,0.9
953,1889,LINK,0.2
954,979,LINK,0.77
954,994,LINK,0.56
954,996,LINK,0.84
954,998,LINK,0.28
954,1030,LINK,0.43
954,1041,LINK,0.78
954,1048,LINK,0.24
954,1057,LINK,0.12
954,1060,LINK,0.69
954,1079,LINK,0.97
954,1084,LINK,0.79
954,1087,LINK,0.38
954,1108,LINK,0.65
954,1118,LINK,0.71
954,1125,LINK,0.51
954,1136,LINK,0.76
954,1157,LINK,0.48
954,1161,LINK,0.27
954,1164,LINK,0.19
954,1173,LINK,0.22
954,1174,LINK,0.47
954,1192,LINK,0.97
954,1200,LINK,0.73
954,1202,LINK,0.02
954,1206,LINK,0.66
954,1215,LINK,0.46
954,1223,LINK,0.47
954,1231,LINK,0.87
954,1239,LINK,0.06
954,1244,LINK,0.5
954,1257,LINK,0.79
954,1272,LINK,0.25
954,1281,LINK,0.86
954,1290,LINK,0.83
954,1324,LINK,0.02
954,1331,LINK,0.28
954,1332,LINK,0.56
954,1337,LINK,0.27
954,1360,LINK,0.22
954,1362,LINK,0.82
954,1371,LINK,0.63
954,1378,LINK,0.18
954,1390,LINK,0.82
954,1391,LINK,0.18
954,1392,LINK,0.63
954,1410,LINK,0.16
954,1432,LINK,0.14
954,1448,LINK,0.82
954,1457,LINK,0.06
954,1471,LINK,0.63
954,1472,LINK,0.71
954,1484,LINK,0.79
954,1488,LINK,0.74
954,1489,LINK,0.14
954,1510,LINK,0.27
954,1518,LINK,0.77
954,1521,LINK,0.58
954,1531,LINK,0.81
954,1552,LINK,0.16
954,1554,LINK,0.3
954,1560,LINK,0.98
954,1564,LINK,0.61
954,1572,LINK,1
954,1581,LINK,0.46
954,1590,LINK,0.29
954,1591,LINK,0.81
954,1605,LINK,0.57
954,1606,LINK,0.5
954,1610,LINK,0.81
954,1611,LINK,0.45
954,1614,LINK,0.56
954,1620,LINK,0.4
954,1621,LINK,0.88
954,1622,LINK,0.14
954,1623,LINK,0.57
954,1638,LINK,0.84
954,1663,LINK,0.73
954,1664,LINK,0.17
954,1666,LINK,0.99
954,1671,LINK,0.31
954,1676,LINK,0.87
954,1686,LINK,0.54
954,1689,LINK,0.74
954,1708,LINK,0.92
954,1715,LINK,0.06
954,1718,LINK,0.05
954,1723,LINK,0.44
954,1731,LINK,0.74
954,1737,LINK,0.77
954,1742,LINK,0.47
954,1769,LINK,0.79
954,1792,LINK,0.23
954,1794,LINK,0.17
954,1801,LINK,0.32
954,1805,LINK,0.9
954,1810,LINK,0.83
954,1814,LINK,0.35
954,1827,LINK,0.62
954,1843,LINK,0.14
954,1850,LINK,0.51
954,1862,LINK,0.95
954,1869,LINK,0.78
954,1889,LINK,0.56
954,1899,LINK,0.59
954,1903,LINK,0.17
955,970,LINK,0.63
955,972,LINK,0.38
955,985,LINK,0.13
955,1015,LINK,0.26
955,1019,LINK,0.21
955,1021,LINK,0.16
955,1033,LINK,0.39
955,1067,LINK,0.06
955,1103,LINK,0.07
955,1105,LINK,0.03
955,1109,LINK,0.38
955,1121,LINK,0.62
955,1167,LINK,0.66
955,1228,LINK,0.27
955,1236,LINK,0.46
955,1246,LINK,0.16
955,1274,LINK,0.19
955,1278,LINK,0.73
955,1282,LINK,0.53
955,1283,LINK,0.6
955,1304,LINK,0.47
955,1325,LINK,0.23
955,1374,LINK,0.62
955,1383,LINK,0.73
955,1397,LINK,0.09
955,1480,LINK,0.59
955,1496,LINK,0.01
955,1503,LINK,0.4
955,1516,LINK,0.47
955,1592,LINK,0.19
955,1596,LINK,0.54
955,1650,LINK,0.81
955,1662,LINK,0.31
955,1707,LINK,0.4
955,1730,LINK,0.15
955,1733,LINK,0.71
955,1743,LINK,0.85
955,1752,LINK,0.5
955,1782,LINK,0.17
955,1784,LINK,0.55
955,1787,LINK,0.93
955,1795,LINK,0.06
955,1813,LINK,0.34
955,1821,LINK,0.95
955,1825,LINK,0.51
955,1831,LINK,0.45
955,1872,LINK,0.3
955,1894,LINK,0.66
956,1031,LINK,0.77
956,1044,LINK,0.19
956,1046,LINK,0.45
956,1112,LINK,0.19
956,1198,LINK,0.07
956,1255,LINK,0.02
956,1369,LINK,0.25
956,1789,LINK,0.32
957,980,LINK,0.19
957,1017,LINK,1
957,1139,LINK,0.95
957,1178,LINK,0.62
957,1219,LINK,0.72
957,1404,LINK,0.14
957,1500,LINK,0.2
957,1549,LINK,0.56
957,1890,LINK,0.65
958,976,LINK,0.67
958,982,LINK,0.01
958,1037,LINK,0.28
958,1061,LINK,0.52
958,1067,LINK,0.75
958,1068,LINK,0.64
958,1083,LINK,0.99
958,1105,LINK,0.99
958,1121,LINK,0.06
958,1149,LINK,0.62
958,1159,LINK,0.34
958,1171,LINK,0.01
958,1191,LINK,0.46
958,1193,LINK,0.99
958,1205,LINK,0.19
958,1228,LINK,0.15
958,1232,LINK,0.36
958,1236,LINK,0.46
958,1258,LINK,0.3
958,1278,LINK,0.19
958,1285,LINK,0.77
958,1287,LINK,0.39
958,1293,LINK,0.33
958,1299,LINK,0.62
958,1316,LINK,0.88
958,1323,LINK,0.93
958,1346,LINK,0.71
958,1348,LINK,0.04
958,1380,LINK,0.05
958,1382,LINK,0.07
958,1393,LINK,0.83
958,1405,LINK,0.12
958,1414,LINK,0.38
958,1424,LINK,0.8
958,1433,LINK,0.46
958,1439,LINK,0.44
958,1460,LINK,0.82
958,1463,LINK,0.98
958,1476,LINK,0.98
958,1480,LINK,0.02
958,1551,LINK,0.44
958,1574,LINK,0.25
958,1577,LINK,0.66
958,1579,LINK,0.99
958,1584,LINK,0.97
958,1592,LINK,0.49
958,1597,LINK,0.95
958,1612,LINK,0.69
958,1629,LINK,0.8
958,1637,LINK,0.31
958,1656,LINK,0.57
958,1692,LINK,0.02
958,1716,LINK,0.93
958,1717,LINK,0.32
958,1733,LINK,0.61
958,1765,LINK,0.72
958,1858,LINK,0.66
958,1860,LINK,0.83
958,1874,LINK,0.3
958,1900,LINK,0.98
959,1098,LINK,0.99
959,1119,LINK,0.06
959,1138,LINK,1
959,1187,LINK,0.63
959,1217,LINK,0.41
959,1233,LINK,0.77
959,1320,LINK,0.07
959,1334,LINK,0.87
959,1372,LINK,0.36
959,1453,LINK,0
959,1469,LINK,0.51
959,1494,LINK,0.68
959,1534,LINK,0.35
959,1549,LINK,0.21
959,1602,LINK,0.32
959,1649,LINK,0.44
959,1734,LINK,0.43
959,1788,LINK,0.98
959,1799,LINK,0.96
959,1838,LINK,0.78
959,1881,LINK,0.17
959,1896,LINK,0.37
960,961,LINK,0.99
960,973,LINK,0.25
960,984,LINK,0.57
960,1007,LINK,0.55
960,1030,LINK,0.23
960,1040,LINK,0.55
960,1041,LINK,0.42
960,1064,LINK,0.72
960,1070,LINK,0.63
960,1079,LINK,0.01
960,1108,LINK,0.29
960,1133,LINK,0.69
960,1154,LINK,0.15
960,1161,LINK,0.23
960,1164,LINK,0.14
960,1200,LINK,0.81
960,1202,LINK,0.32
960,1206,LINK,0.58
960,1208,LINK,0.6
960,1239,LINK,0.88
960,1257,LINK,0.7
960,1272,LINK,0.8
960,1286,LINK,0.52
960,1289,LINK,0.43
960,1331,LINK,0.51
960,1360,LINK,0.57
960,1371,LINK,0.02
960,1381,LINK,0.18
960,1392,LINK,0.81
960,1403,LINK,0.6
960,1410,LINK,0.09
960,1448,LINK,0.22
960,1457,LINK,0.17
960,1458,LINK,0.64
960,1484,LINK,0.36
960,1520,LINK,0.68
960,1552,LINK,0.34
960,1599,LINK,0.31
960,1605,LINK,0.84
960,1620,LINK,0.99
960,1664,LINK,0.97
960,1810,LINK,0.67
960,1833,LINK,0.49
960,1869,LINK,0.52
960,1899,LINK,0.91
961,967,LINK,0.02
961,973,LINK,0.48
961,983,LINK,0.15
961,998,LINK,0.35
961,999,LINK,0.52
961,1007,LINK,0.43
961,1018,LINK,0.15
961,1025,LINK,0.74
961,1041,LINK,0.84
961,1060,LINK,0.4
961,1069,LINK,0.08
961,1070,LINK,0.7
961,1079,LINK,0.1
961,1084,LINK,0.7
961,1087,LINK,0.88
961,1092,LINK,0.72
961,1102,LINK,0.22
961,1108,LINK,0.3
961,1124,LINK,0.46
961,1126,LINK,0.9
961,1127,LINK,0.86
961,1131,LINK,0.72
961,1133,LINK,0.52
961,1154,LINK,0.25
961,1157,LINK,0.93
961,1164,LINK,0.47
961,1176,LINK,0.73
961,1200,LINK,0.18
961,1208,LINK,0.97
961,1212,LINK,0.6
961,1215,LINK,0.78
961,1239,LINK,0.64
961,1257,LINK,0.36
961,1272,LINK,0.14
961,1273,LINK,0.29
961,1286,LINK,0.85
961,1288,LINK,0.86
961,1289,LINK,0.68
961,1290,LINK,0.97
961,1292,LINK,0.13
961,1303,LINK,0.69
961,1306,LINK,0.49
961,1332,LINK,0.11
961,1337,LINK,0.38
961,1371,LINK,0.79
961,1389,LINK,0.67
961,1391,LINK,0.78
961,1399,LINK,0.78
961,1400,LINK,0.92
961,1410,LINK,0.13
961,1432,LINK,0.81
961,1448,LINK,0.99
961,1450,LINK,0.61
961,1457,LINK,0.31
961,1472,LINK,0.41
961,1481,LINK,0.73
961,1489,LINK,0.99
961,1520,LINK,0.16
961,1528,LINK,0.39
961,1543,LINK,0.62
961,1548,LINK,0.09
961,1552,LINK,0.66
961,1560,LINK,0.37
961,1572,LINK,0.79
961,1585,LINK,0.32
961,1599,LINK,0.2
961,1604,LINK,0.23
961,1605,LINK,0.98
961,1611,LINK,0.17
961,1613,LINK,0.74
961,1614,LINK,0.55
961,1618,LINK,0.1
961,1620,LINK,0.62
961,1623,LINK,0.96
961,1653,LINK,0.96
961,1664,LINK,0.06
961,1666,LINK,0.18
961,1669,LINK,0.99
961,1708,LINK,0.47
961,1713,LINK,0.47
961,1715,LINK,0.71
961,1737,LINK,0.12
961,1790,LINK,0.42
961,1794,LINK,0.3
961,1800,LINK,0.95
961,1801,LINK,0.68
961,1805,LINK,0.87
961,1810,LINK,0.66
961,1817,LINK,0.79
961,1824,LINK,0.84
961,1828,LINK,0.68
961,1833,LINK,0.27
961,1834,LINK,0.24
961,1840,LINK,0.43
961,1864,LINK,0.95
961,1880,LINK,0.59
961,1889,LINK,0.34
961,1899,LINK,0.9
962,1039,LINK,0.91
962,1088,LINK,0.62
962,1089,LINK,0.89
962,1198,LINK,0.34
962,1284,LINK,0.92
962,1302,LINK,0.36
962,1328,LINK,0.57
962,1506,LINK,0.45
962,1689,LINK,0.62
962,1781,LINK,0.51
962,1853,LINK,0.68
963,1065,LINK,0.4
963,1096,LINK,0.8
963,1143,LINK,0.49
963,1211,LINK,0.19
963,1213,LINK,0.95
963,1235,LINK,0.45
963,1236,LINK,0.04
963,1295,LINK,0.89
963,1426,LINK,0.26
963,1454,LINK,0.45
963,1488,LINK,0.83
963,1546,LINK,0.77
963,1550,LINK,0.44
963,1575,LINK,0.69
963,1672,LINK,0.07
963,1678,LINK,0.83
963,1744,LINK,0.46
963,1779,LINK,0.41
963,1832,LINK,0.94
963,1845,LINK,0.17
963,1911,LINK,0.64
964,993,LINK,0.93
964,1098,LINK,0.71
964,1119,LINK,0.05
964,1138,LINK,0.65
964,1217,LINK,0.93
964,1233,LINK,0.04
964,1315,LINK,0.64
964,1320,LINK,0.27
964,1334,LINK,0.86
964,1364,LINK,0.26
964,1372,LINK,0.83
964,1379,LINK,0.54
964,1453,LINK,0.38
964,1469,LINK,0.72
964,1494,LINK,0.57
964,1534,LINK,0.59
964,1549,LINK,0.92
964,1569,LINK,0.33
964,1602,LINK,0.23
964,1630,LINK,0.55
964,1649,LINK,0.85
964,1734,LINK,0
964,1748,LINK,0.12
964,1788,LINK,0.18
964,1799,LINK,0.27
964,1803,LINK,0.55
964,1838,LINK,0.91
964,1881,LINK,0.31
964,1896,LINK,0.53
965,1006,LINK,0.52
965,1042,LINK,0.09
965,1063,LINK,0.32
965,1090,LINK,0.49
965,1110,LINK,0
965,1214,LINK,0.27
965,1260,LINK,0.59
965,1279,LINK,0.45
965,1312,LINK,0.9
965,1374,LINK,0.83
965,1416,LINK,0.65
965,1429,LINK,0.8
965,1470,LINK,0.31
965,1483,LINK,0.82
965,1508,LINK,0.28
965,1625,LINK,0.4
965,1665,LINK,0.52
965,1668,LINK,0.05
965,1673,LINK,0.74
965,1726,LINK,0.75
965,1740,LINK,0.02
965,1784,LINK,0.68
965,1877,LINK,0.53
965,1905,LINK,0.24
966,987,LINK,0.31
966,1053,LINK,0.66
966,1071,LINK,0.98
966,1189,LINK,0.71
966,1226,LINK,0.71
966,1276,LINK,0.76
966,1300,LINK,0.07
966,1305,LINK,0.93
966,1501,LINK,0.27
966,1537,LINK,0.31
966,1635,LINK,0.86
966,1687,LINK,0.59
966,1704,LINK,0.96
967,979,LINK,0.94
967,983,LINK,0.39
967,984,LINK,0.89
967,1000,LINK,0.83
967,1007,LINK,0.06
967,1018,LINK,0.4
967,1025,LINK,0.63
967,1041,LINK,0.18
967,1079,LINK,0.29
967,1084,LINK,0.38
967,1087,LINK,0.67
967,1102,LINK,0.28
967,1108,LINK,0.29
967,1118,LINK,0.47
967,1126,LINK,0.14
967,1127,LINK,0.73
967,1131,LINK,0.19
967,1133,LINK,0.4
967,1154,LINK,0.93
967,1164,LINK,0.8
967,1173,LINK,0.96
967,1182,LINK,0.25
967,1185,LINK,0.61
967,1186,LINK,0.11
967,1192,LINK,0.87
967,1200,LINK,0.13
967,1212,LINK,0.17
967,1220,LINK,0.94
967,1223,LINK,0.69
967,1231,LINK,0.97
967,1239,LINK,0.5
967,1257,LINK,0.94
967,1272,LINK,0.7
967,1286,LINK,0.46
967,1289,LINK,0.89
967,1290,LINK,0.49
967,1292,LINK,0.39
967,1303,LINK,0.75
967,1306,LINK,0.63
967,1331,LINK,0.09
967,1332,LINK,0.35
967,1336,LINK,0.35
967,1337,LINK,0.91
967,1342,LINK,0.13
967,1352,LINK,0.31
967,1353,LINK,0.16
967,1362,LINK,0.12
967,1368,LINK,0.18
967,1371,LINK,0.54
967,1381,LINK,0.51
967,1391,LINK,0.17
967,1400,LINK,0.28
967,1417,LINK,0.71
967,1432,LINK,0.82
967,1450,LINK,0.04
967,1457,LINK,0.29
967,1458,LINK,0.05
967,1472,LINK,0.16
967,1489,LINK,0.28
967,1492,LINK,0.08
967,1517,LINK,0.65
967,1523,LINK,0.23
967,1548,LINK,0.46
967,1557,LINK,0.64
967,1560,LINK,0.17
967,1573,LINK,0.37
967,1585,LINK,0.36
967,1590,LINK,0.35
967,1606,LINK,0.57
967,1611,LINK,0.46
967,1620,LINK,0.48
967,1622,LINK,0.5
967,1653,LINK,0.86
967,1663,LINK,0.59
967,1664,LINK,0.3
967,1666,LINK,0.03
967,1669,LINK,0.51
967,1708,LINK,0.65
967,1715,LINK,0.36
967,1718,LINK,0.69
967,1722,LINK,0.19
967,1731,LINK,0.52
967,1737,LINK,0.32
967,1738,LINK,0.41
967,1747,LINK,0.38
967,1758,LINK,0.21
967,1790,LINK,0.87
967,1794,LINK,0.32
967,1800,LINK,0.85
967,1801,LINK,0.41
967,1805,LINK,0.32
967,1810,LINK,0.12
967,1811,LINK,0.4
967,1814,LINK,0.34
967,1817,LINK,0.61
967,1822,LINK,0.74
967,1824,LINK,0.93
967,1827,LINK,0.28
967,1828,LINK,0.68
967,1833,LINK,0.85
967,1834,LINK,0.72
967,1840,LINK,0.17
967,1850,LINK,0.72
967,1865,LINK,0.85
967,1869,LINK,0.98
967,1880,LINK,0.81
967,1887,LINK,0.32
967,1889,LINK,0.02
967,1899,LINK,0.99
967,1903,LINK,0.65
968,981,LINK,0.28
968,994,LINK,0.06
968,1004,LINK,0.36
968,1027,LINK,0.94
968,1048,LINK,0.16
968,1049,LINK,0.03
968,1050,LINK,0.05
968,1055,LINK,0.07
968,1077,LINK,0.51
968,1093,LINK,0.72
968,1111,LINK,0.24
968,1113,LINK,0.18
968,1125,LINK,0.39
968,1127,LINK,0.83
968,1147,LINK,0.32
968,1150,LINK,0.68
968,1176,LINK,0.24
968,1183,LINK,0.89
968,1196,LINK,0.71
968,1231,LINK,0.41
968,1239,LINK,0.2
968,1244,LINK,0.89
968,1251,LINK,0.42
968,1256,LINK,0.96
968,1266,LINK,0.54
968,1273,LINK,0.53
968,1291,LINK,0.94
968,1294,LINK,0.61
968,1306,LINK,0.72
968,1313,LINK,0.74
968,1330,LINK,0.1
968,1335,LINK,0.41
968,1353,LINK,0.39
968,1362,LINK,0.56
968,1366,LINK,0.41
968,1368,LINK,0.7
968,1370,LINK,0.52
968,1377,LINK,0.75
968,1378,LINK,0.56
968,1391,LINK,0.91
968,1403,LINK,0.71
968,1406,LINK,0.57
968,1421,LINK,0.47
968,1432,LINK,0.59
968,1442,LINK,0.76
968,1468,LINK,0.91
968,1481,LINK,0.7
968,1485,LINK,0.12
968,1486,LINK,0.2
968,1510,LINK,0.84
968,1517,LINK,0.86
968,1521,LINK,0.94
968,1523,LINK,0.95
968,1524,LINK,0.51
968,1525,LINK,0.88
968,1529,LINK,0.29
968,1555,LINK,0.81
968,1558,LINK,0.12
968,1560,LINK,0.08
968,1564,LINK,0.39
968,1571,LINK,0.89
968,1585,LINK,0.19
968,1590,LINK,0.29
968,1591,LINK,0.65
968,1604,LINK,0.83
968,1605,LINK,0.29
968,1615,LINK,0.4
968,1622,LINK,0.22
968,1623,LINK,0.15
968,1627,LINK,0.82
968,1638,LINK,0.89
968,1660,LINK,0.13
968,1664,LINK,0.76
968,1676,LINK,0.85
968,1686,LINK,0.26
968,1689,LINK,0.61
968,1690,LINK,0.3
968,1718,LINK,0.94
968,1722,LINK,0.65
968,1731,LINK,0.01
968,1735,LINK,0.63
968,1753,LINK,0.9
968,1754,LINK,0.12
968,1769,LINK,0.04
968,1773,LINK,0.66
968,1775,LINK,0.88
968,1783,LINK,0.5
968,1792,LINK,0.02
968,1797,LINK,0.34
968,1801,LINK,0.91
968,1814,LINK,0.1
968,1828,LINK,0.49
968,1834,LINK,0.36
968,1836,LINK,0.79
968,1844,LINK,0.14
968,1846,LINK,0.71
968,1868,LINK,0.22
968,1889,LINK,0.68
968,1892,LINK,0.96
969,1000,LINK,0.52
969,1053,LINK,0.82
969,1055,LINK,0.14
969,1063,LINK,0.77
969,1111,LINK,0.16
969,1173,LINK,0.87
969,1184,LINK,0.09
969,1218,LINK,0.2
969,1335,LINK,0.3
969,1344,LINK,0.16
969,1365,LINK,0.49
969,1430,LINK,0.3
969,1436,LINK,0.52
969,1437,LINK,0.9
969,1445,LINK,0.6
969,1488,LINK,0.53
969,1524,LINK,0.2
969,1537,LINK,0.99
969,1541,LINK,0.52
969,1585,LINK,0.57
969,1631,LINK,0.81
969,1659,LINK,0.38
969,1697,LINK,0.65
969,1700,LINK,0.64
969,1712,LINK,0.56
969,1739,LINK,0.61
969,1795,LINK,0.64
969,1808,LINK,0.69
969,1815,LINK,0.95
969,1819,LINK,0.74
969,1828,LINK,0.36
969,1898,LINK,0.34
970,1015,LINK,0.69
970,1033,LINK,0.68
970,1082,LINK,0.68
970,1100,LINK,0.58
970,1109,LINK,0.01
970,1171,LINK,0.76
970,1262,LINK,0.23
970,1283,LINK,0.43
970,1304,LINK,0.31
970,1397,LINK,0.68
970,1407,LINK,0.55
970,1452,LINK,0.25
970,1503,LINK,0.14
970,1574,LINK,0.84
970,1705,LINK,0.64
970,1730,LINK,0.68
970,1733,LINK,0.81
970,1743,LINK,0.98
970,1752,LINK,0.73
970,1784,LINK,0.31
970,1787,LINK,0.7
970,1795,LINK,0.39
